product_update_id;update_date;product_id;description;update_type_id;creation_date;ts
820;2008-10-14 00:00:00;33;New MacBook 2.0GHz (US$1,299), 2.4GHz (US$1599), NVIDEA  GeForce 9400M, all aluminium body, black glass bezel, buttonless glass trackpad, mini-displayport connector, 13" LED backlit dispaly;2;2008-10-14 12:58:46;2008-10-15 00:15:33
821;2008-10-14 00:00:00;34;New MacBook Pro, 2.4GHz (US$1,9990, 2.53GHz (US$2,499), black glossy bezel, NVIDEA chipset, buttonless glass trackpad, mini-displayport connector, 15.4" LED backlit display;2;2008-10-14 13:04:18;2008-10-15 00:16:10
822;2008-10-14 00:00:00;34;MacBook Pro 17" updated, 2.5GHZ, 4GB RAM, 320GB HDD, same body as previous model;5;2008-10-14 13:05:18;2008-10-15 00:05:18
823;2008-10-14 00:00:00;33;MacBook white updated, 2.1GHz, available along side new model (US$999);5;2008-10-14 13:06:58;2008-10-15 00:06:58
824;2008-10-14 00:00:00;56;MacBook Air update, mini-displayport connector, 120GB HDD or 128MB SSD;4;2008-10-14 13:08:43;2008-10-15 00:08:43
825;2008-10-14 00:00:00;35;New 24" display\; black bezel, glossy screen, LED backlight, 3 USB ports, laptop connectors (magsafe, mini-displayport), iSight, speaker, mic;2;2008-10-14 13:14:21;2008-10-15 00:14:38
826;2008-10-20 00:00:00;44;Aperture 2.1.2 update available (48MB);4;2008-10-25 20:41:50;2008-10-26 06:41:50
827;2008-10-27 00:00:00;11;iPhoto 7.1.5 update available (9MB);4;2008-10-27 19:56:43;2008-10-28 05:56:43
828;2008-11-13 00:00:00;2;Safari 3.2 update available for Mac and Windows;3;2008-11-16 07:13:59;2008-11-16 18:13:59
829;2008-11-12 00:00:00;43;iPod nano software update 1.0.3 (4th gen);4;2008-11-19 10:58:31;2008-11-19 21:58:31
830;2008-11-19 00:00:00;48;Apple TV 2.3 software update, adds AirTunes support;3;2008-11-19 19:34:58;2008-11-20 06:34:58
831;2008-11-20 00:00:00;9;iTunes 8.0.2 update available;4;2008-11-20 21:06:54;2008-11-21 08:06:54
832;2008-11-21 00:00:00;55;iPod touch software update 2.2 available, includes Google Street View;3;2008-11-20 22:05:05;2008-11-21 09:05:51
833;2008-11-21 00:00:00;49;iPhone software update 2.2 available, includes Google Street View;3;2008-11-20 22:06:43;2008-11-21 09:06:43
834;2008-11-24 00:00:00;2;Safari 3.2.1 update available, contains 'stability improvements';4;2008-11-24 20:05:36;2008-11-25 07:05:36
835;2008-11-25 00:00:00;15;QuickTime 7.5.7 update available for laptops with mini DisplayPort connector;4;2008-11-26 06:45:45;2008-11-26 17:45:45
836;2008-12-15 00:00:00;1;10.5.6 update available;3;2008-12-15 10:14:58;2008-12-15 21:14:58
837;2008-12-15 00:00:00;1;Security Update 2008-008 (for 10.4.11, included in 10.5.6);4;2008-12-15 19:36:34;2008-12-16 06:36:34
838;2008-12-17 00:00:00;50;Color 1.0.4 update available with Pro Apps Updates 2008-005;4;2008-12-17 20:34:12;2008-12-18 07:34:12
839;2009-01-06 00:00:00;11;iPhoto 8 announced, shipping with iLife '09, new organisation methods including faces (auto face detection) and places with maps;2;2009-01-06 11:14:05;2009-03-04 06:49:56
840;2009-01-06 00:00:00;12;iMovie '09 announced, shipping with iLife '09, includes dynamic themes, auto image stabilisation, precision editor;2;2009-01-06 11:18:10;2009-01-06 22:18:10
841;2009-01-06 00:00:00;14;GarageBand '09 announced, shipping with iLife '09, includes "Learn to Play" from famous musicians US$4.99 per lesson;2;2009-01-06 11:19:20;2009-01-06 22:19:20
842;2009-01-06 00:00:00;45;iWeb '09, shipping with iLife '09, includes new widgets, improved publishing, facebook notification;2;2009-01-06 11:23:25;2009-01-06 22:23:25
843;2009-01-06 00:00:00;13;iDVD update not mentioned as part of iLife '09;5;2009-01-06 11:25:07;2009-01-06 22:25:07
844;2009-01-06 00:00:00;17;Keynote '09 announced, shipping with iWork '09, includes new transitions, chart options, iphone app controls keynote wirelessly;2;2009-01-06 11:28:46;2009-01-06 22:28:46
845;2009-01-06 00:00:00;16;Pages '09 announced, shipping with iWork '09, includes full screen view, dynamic outlines, main merge with numbers;2;2009-01-06 11:32:30;2009-01-06 22:32:30
846;2009-01-06 00:00:00;54;Numbers '09 announced, shipping with iWork '09, includes table categories, advanced charts, formula list view;2;2009-01-06 11:35:49;2009-01-06 22:35:49
847;2009-01-06 00:00:00;34;MacBook Pro 17" updated with new unibody enclosure, US$50 matt display option, non-removeable battery with 8hrs of life;3;2009-01-06 11:52:54;2009-01-06 22:52:54
848;2009-01-06 00:00:00;9;iTunes store modified, new variable pricing US$0.69/0.99/1.29, 8 million songs now DRM free, all by end of March, can purchase songs over 3G;5;2009-01-06 11:57:09;2009-01-06 22:57:09
849;2009-01-21 00:00:00;33;Entry White MacBook quietly updated to 2.0GHz,  NVIDEO GeForce 9400M, 2GB RAM;4;2009-01-21 07:59:10;2009-01-21 18:59:10
850;2009-01-21 00:00:00;15;QuickTime 7.6 update available includes encoding quality, reliability enhancements;3;2009-01-21 19:38:44;2009-01-22 06:38:44
851;2009-01-26 00:00:00;13;iDVD 7.0.3 update available (27.42MB);4;2009-01-27 20:19:51;2009-01-28 07:19:51
852;2009-01-27 00:00:00;49;iPhone software update 2.2.1 available;4;2009-01-27 20:20:45;2009-01-28 07:20:45
853;2009-01-27 00:00:00;55;iPod touch software update 2.2.1 available;4;2009-01-27 20:21:18;2009-01-28 07:21:18
854;2009-02-02 00:00:00;17;Keynote 4.0.4 update available;5;2009-02-02 19:49:02;2009-02-03 06:49:02
855;2009-02-02 00:00:00;16;Pages 3.0.3 update available;5;2009-02-02 19:49:34;2009-02-03 06:49:34
856;2009-02-02 00:00:00;54;Number 1.0.3 update available;5;2009-02-02 19:50:14;2009-02-03 06:50:14
857;2009-02-04 00:00:00;14;GarageBand 5.0.1 update available (26.74MB);4;2009-02-04 21:11:49;2009-02-05 08:11:49
858;2009-02-12 00:00:00;1;Security Update 2009-001 (for 10.5 and 10.4);4;2009-02-12 22:39:15;2009-02-13 09:39:15
859;2009-02-12 00:00:00;2;Safari 3.2.2 update available for Windows, patches RSS vulnerability;4;2009-02-12 22:40:03;2009-02-13 09:40:03
860;2009-02-19 00:00:00;35;20" Cinema Display discontinued;5;2009-02-19 10:02:32;2009-02-19 21:02:32
861;2009-02-12 00:00:00;1;10.5 Java update 3 released (10.4 Java update 8 also released);4;2009-02-22 21:49:09;2009-02-23 08:49:46
862;2009-02-24 00:00:00;2;Safari 4 beta released;2;2009-02-24 10:53:31;2009-02-24 21:53:31
863;2009-02-25 00:00:00;48;Apple TV 2.3.1 software update released;4;2009-02-25 07:08:00;2009-02-25 18:08:00
864;2009-03-03 00:00:00;41;Mac mini update, 120/320GB HDD, mini displayport and mini DVI, 5 USB ports, GeForce 9400M integrated graphics;2;2009-03-03 11:43:37;2009-03-03 22:43:37
865;2009-03-03 00:00:00;27;New wired keyboard option features no number-pad (similar to wireless model);5;2009-03-03 11:48:20;2009-03-03 22:48:20
866;2009-03-03 00:00:00;27;Airport Extreme and Time Capsule now feature dual band Wifi;5;2009-03-03 11:49:59;2009-03-03 22:49:59
867;2009-03-03 00:00:00;6;Mac Pro update with Nehalem Xeon 3500 Processor, updated interior, mini Displayport;3;2009-03-03 11:51:47;2009-03-03 22:52:24
868;2009-03-03 00:00:00;31;iMac updated, cheaper 24" model, 4GB RAM on 24" models, mini displayport, NVIDIA GeForce 9400M or GT 120/130;3;2009-03-03 11:55:01;2009-03-03 22:55:01
869;2009-03-03 00:00:00;34;MacBook Pro 15" quietly updated to 2.66/2.93GHz;4;2009-03-03 11:56:44;2009-03-03 22:56:44
870;2009-03-03 00:00:00;11;iPhoto 8.0.1 update available (11.9MB);4;2009-03-03 19:48:02;2009-03-04 06:48:02
871;2009-03-11 00:00:00;40;iPod shuffle, new model, 4GB US$79 black/silver, smaller, controls only on headphone cord, 'VoiceOver' feature;2;2009-03-11 11:45:54;2009-03-11 21:45:54
872;2009-03-11 00:00:00;9;iTunes 8.1 update available, changes Party Shuffle to iTunes DJ, adds support for new iPod shuffle, and improved responsiveness;3;2009-03-12 03:40:27;2009-03-12 19:01:47
873;2009-03-17 00:00:00;49;iPhone software 3.0 beta announced, shipping later summer\; features spotlight, copy/paste;5;2009-03-18 08:10:40;2009-03-18 18:10:40
874;2009-03-19 00:00:00;9;iTunes Store, HD Movie sales (US$19.99) and rentals (US$4.99) now available;5;2009-03-19 22:18:24;2009-03-20 08:18:24
875;2009-03-26 00:00:00;11;iPhoto 8.0.2 update available (87.8MB);4;2009-03-26 22:26:03;2009-03-27 08:26:03
876;2009-03-26 00:00:00;12;iMovie 8.0.1 update available (24.53MB);4;2009-03-26 22:26:39;2009-03-27 08:26:39
877;2009-03-26 00:00:00;45;iWeb 3.0.1 update available (14.23MB), addresses issues with FPT publishing;4;2009-03-26 22:27:37;2009-03-27 08:27:37
878;2009-04-06 00:00:00;9;iTunes 8.1.1 update available;4;2009-04-06 11:11:52;2009-04-06 22:11:52
879;2009-04-07 00:00:00;9;iTunes Store variable pricing to music now live, US$0.69, US$0.99 and US$1.29.;5;2009-04-07 23:01:51;2009-04-08 10:01:51
880;2009-04-07 00:00:00;36;Xserve 2.26GHz Quad-core Xeon 5500, BTO up to 2.93GHZ Intel Xeon.;3;2009-04-07 23:03:32;2009-04-08 10:03:32
881;2009-04-14 00:00:00;12;iMovie 8.0.2 update available (24.5MB);4;2009-04-14 21:21:01;2009-04-15 08:21:01
882;2009-04-14 00:00:00;44;Aperture 2.1.3 update available (48.11MB);4;2009-04-14 21:22:01;2009-04-15 08:22:01
883;2009-05-12 00:00:00;1;10.5.7 update available (442MB);3;2009-05-13 05:38:46;2009-05-13 16:38:46
884;2009-05-12 00:00:00;1;Security Update 2009-002 (for 10.4);4;2009-05-13 05:39:12;2009-05-13 16:39:12
885;2009-05-12 00:00:00;2;Safari 3.2.3 update available for Windows and Mac;4;2009-05-13 05:40:01;2009-05-13 16:40:01
886;2009-05-27 00:00:00;33;Entry White MacBook updated, 2.13GHz,  800MHz ram, 160GB HDD;4;2009-05-27 11:33:54;2009-05-27 22:33:54
887;2009-06-01 00:00:00;9;iTunes 8.2 update available, supports iPhone SW 3.0;3;2009-06-01 22:35:53;2009-06-02 09:35:53
888;2009-06-01 00:00:00;15;QuickTime 7.6.2 update available;4;2009-06-01 22:36:26;2009-06-02 09:36:26
889;2009-06-01 00:00:00;14;GarageBand 5.0.2 update available;4;2009-06-02 00:34:09;2009-06-02 11:34:09
890;2009-06-05 00:00:00;11;iPhoto 8.0.3 update available (96MB);4;2009-06-05 02:30:44;2009-06-05 13:30:44
891;2009-06-05 00:00:00;13;iDVD 7.0.4 update available (27.5MB);4;2009-06-05 02:32:29;2009-06-05 13:32:29
892;2009-06-05 00:00:00;12;iMovie 8.0.3 update available (35.5MB);4;2009-06-05 02:33:16;2009-06-05 13:33:16
893;2009-06-05 00:00:00;14;GarageBand 5.0.3 update available (108MB);4;2009-06-05 02:37:20;2009-06-05 13:37:20
894;2009-06-08 00:00:00;2;Safari 4.0 released at WWDC;2;2009-06-08 12:54:49;2009-06-08 23:54:49
895;2009-06-08 00:00:00;1;10.6 Snow Leopard coming September, upgrade from 10.5 only US$29;5;2009-06-08 12:57:35;2009-06-08 23:57:35
896;2009-06-08 00:00:00;49;iPhone 3Gs announced, shipping June 19. Same design, faster, better battery life, supports video capture, 3MP camera, US$199 16GB, US$299 32GB.;3;2009-06-08 12:59:38;2009-06-09 00:03:46
897;2009-06-08 00:00:00;49;iPhone software 3.0 shipping June 17;5;2009-06-08 13:00:26;2009-06-09 21:02:34
898;2009-06-08 00:00:00;34;MacBook Pro models updates at WWDC, 13" now a Pro model. 15" now includes SD card slot, upto 8GB RAM.;3;2009-06-08 13:01:56;2009-06-09 00:03:12
899;2009-06-08 00:00:00;49;iPhone 3G 8GB still available, now US$99;5;2009-06-08 13:06:42;2009-06-09 00:06:42
900;2009-06-08 00:00:00;56;MacBook Air updated, upto 2.13GHz, from US$1499;4;2009-06-08 13:13:35;2009-06-09 00:13:35
901;2009-06-08 00:00:00;33;MacBook 13" aluminium unibody now classified as MacBook Pro with updated features;5;2009-06-08 13:15:37;2009-10-22 22:41:02
902;2009-06-17 00:00:00;49;iPhone software 3.0 released;5;2009-06-17 23:18:13;2009-06-18 10:18:13
903;2009-06-17 00:00:00;55;iPod touch software 3.0 released;3;2009-06-17 23:18:44;2009-06-18 10:18:44
904;2009-06-17 00:00:00;2;Safari 4.0.1 update available;4;2009-06-17 23:38:14;2009-06-18 10:38:14
905;2009-06-23 00:00:00;21;Final Cut Pro 6.0.6 update available (19.15MB);4;2009-06-23 21:31:00;2009-06-24 08:31:00
906;2009-06-24 00:00:00;48;Apple TV 2.4 software update released, allows iPhone app to control device with gestures;3;2009-06-24 21:55:40;2009-06-25 08:55:40
907;2009-06-30 00:00:00;11;iPhoto 8.0.4 update available (102.27MB);4;2009-07-01 10:33:05;2009-07-01 21:33:05
908;2009-07-08 00:00:00;2;Safari 4.0.2 update available;4;2009-07-08 21:55:24;2009-07-09 08:55:24
909;2009-07-15 00:00:00;9;iTunes 8.2.1 update available, supposedly break Palm Pre syncing;4;2009-07-15 13:44:39;2009-07-16 00:44:39
910;2009-07-16 00:00:00;12;iMovie 8.0.4 update available (35.56MB) fixes issues with video from iPhone 3GS;4;2009-07-16 22:00:45;2009-07-17 09:00:45
911;2009-07-23 00:00:00;21;Final Cut Pro 7 release, part of Final Cut Studio update;2;2009-07-23 09:36:02;2009-07-23 20:36:02
912;2009-07-23 00:00:00;22;Motion 4 released, introduces 3d shadows and reflections, part of Final Cut Studio;2;2009-07-23 09:42:25;2009-07-23 20:42:25
913;2009-07-23 00:00:00;42;Soundtrack Pro 3 released, part of Final City Studio;2;2009-07-23 09:45:25;2009-07-23 20:45:25
914;2009-07-23 00:00:00;50;Color 1.5 released, part of Final Cut Studio update;3;2009-07-23 09:45:53;2009-07-23 20:45:53
915;2009-07-23 00:00:00;51;Compressor 3.5 released, part of Final Cut Studio update;3;2009-07-23 09:46:22;2009-07-23 20:46:22
916;2009-07-23 00:00:00;52;Final Cut Server 1.5 released;3;2009-07-23 09:47:20;2009-07-23 20:47:20
917;2009-07-23 00:00:00;26;Logic Pro 9 released, part of Logic Studio;2;2009-07-23 09:48:56;2009-07-23 20:48:56
918;2009-07-23 00:00:00;19;Logic Express 9 released, along side Logic Pro 9;2;2009-07-23 09:50:05;2009-07-23 20:50:05
919;2009-07-31 00:00:00;49;iPhone software 3.0.1 update released, fixes SMS vulnerability;4;2009-08-01 01:52:52;2009-08-01 12:53:39
920;2009-08-03 00:00:00;14;GarageBand 5.1 update available (139.29MB);3;2009-08-03 21:47:41;2009-08-04 08:47:41
921;2009-08-05 00:00:00;1;10.5.8 update available (274MB);3;2009-08-06 23:22:29;2009-08-07 10:22:29
922;2009-08-05 00:00:00;1;Security Update 2009-003 (for 10.4);4;2009-08-06 23:22:55;2009-08-07 10:22:55
923;2009-08-11 00:00:00;2;Safari 4.0.3 update available;4;2009-08-11 21:21:45;2009-08-12 08:21:45
924;2009-08-12 00:00:00;1;Security Update 2009-004 (for 10.5 and 10.4);4;2009-08-12 22:42:22;2009-08-13 09:42:22
925;2009-08-18 00:00:00;11;iPhoto 8.1 update available (160.4MB), adds new book options;3;2009-08-18 12:37:06;2009-08-18 23:37:06
926;2009-08-20 00:00:00;39;ARD 3.3 update available;3;2009-08-21 03:08:36;2009-08-21 14:08:36
927;2009-08-25 00:00:00;1;10.6 Snow Leopard arriving August 28th;5;2009-08-25 12:47:52;2009-08-25 23:47:52
928;2009-08-27 00:00:00;44;Aperture 2.1.4 update available (211.98MB);4;2009-08-28 00:39:22;2009-08-28 11:39:22
929;2009-08-28 00:00:00;1;10.6 Snow Leopard now available;2;2009-08-28 12:56:38;2009-08-28 23:56:38
930;2009-08-31 00:00:00;1;10.5.8 v1.1 update available;5;2009-08-31 22:34:08;2009-09-01 09:34:08
931;2009-09-10 00:00:00;1;10.6.1 update available (71.46MB), includes Security Update 2009-005;3;2009-09-11 02:03:50;2009-09-11 13:03:50
932;2009-09-10 00:00:00;1;Security Update 2009-005 (for 10.5 and 10.4);5;2009-09-11 02:04:12;2009-09-11 13:04:12
933;2009-09-09 00:00:00;15;QuickTime 7.6.4 update available (for 10.5 and 10.4);4;2009-09-11 02:05:10;2009-09-11 13:05:26
934;2009-09-09 00:00:00;49;iPhone software 3.1 update released;3;2009-09-11 02:06:35;2009-09-11 13:06:35
935;2009-09-09 00:00:00;55;iPod touch software 3.1 released;3;2009-09-11 02:07:26;2009-09-11 13:07:26
936;2009-09-09 00:00:00;55;iPod touch 3rd generation released, upto 64GB US$399, bluetooth 2.1+EDR, faster internals;2;2009-09-11 02:08:46;2009-09-11 13:08:46
937;2009-09-09 00:00:00;28;iPod classic now 160GB, US$249;3;2009-09-11 02:09:33;2009-09-11 13:09:33
938;2009-09-09 00:00:00;40;iPod shuffle, new colours pink, green and blue, special edition stainless steel;3;2009-09-11 02:11:16;2009-09-11 13:11:16
939;2009-09-09 00:00:00;43;iPod nano refresh, includes video camera, 2.2" screen, fm radio, voice over;2;2009-09-11 02:12:19;2009-09-11 13:12:19
940;2009-09-09 00:00:00;9;iTunes 9 released, updated iTunes Store, genius mixes, home sharing, app organisation, iTunes LP and Extras;2;2009-09-11 02:14:13;2009-09-11 13:14:13
941;2009-09-14 00:00:00;48;Apple TV 40GB model discontinued, 160GB model price drop to US$229;4;2009-09-14 07:33:55;2009-09-14 18:33:55
942;2009-09-13 00:00:00;6;Mac Pro supports up to 16GB of RAM on Quad-Core model;5;2009-09-15 23:43:46;2009-09-16 10:43:46
943;2009-09-14 00:00:00;25;Xsan 2.2 update available;3;2009-09-15 23:44:41;2009-09-16 10:44:41
944;2009-08-20 00:00:00;39;ARD 3.3.1 update available (client);4;2009-09-15 23:47:16;2009-09-16 10:47:16
945;2009-08-28 00:00:00;15;QuickTime X available (only for 10.6);2;2009-09-15 23:49:45;2009-09-16 10:49:45
946;2009-09-22 00:00:00;9;iTunes 9.0.1 update available;4;2009-09-22 22:56:39;2009-09-23 09:56:39
947;2009-09-22 00:00:00;19;Logic Express 9.0.1 update available;4;2009-09-22 22:57:27;2009-09-23 09:57:27
948;2009-09-22 00:00:00;26;Logic Pro 9.0.1 update available (183MB);4;2009-09-22 22:58:15;2009-09-23 09:58:15
949;2009-09-28 00:00:00;17;Keynote 5.0.3 update available (iWork 9.0.3);4;2009-09-29 01:09:37;2009-09-29 12:15:11
950;2009-09-28 00:00:00;16;Pages 4.0.3 update available (iWork 9.0.3);4;2009-09-29 01:10:07;2009-09-29 12:14:26
951;2009-09-28 00:00:00;54;Numbers 2.0.3 update available (iWork 9.0.3);4;2009-09-29 01:10:40;2009-09-29 12:15:55
952;2009-03-26 00:00:00;16;Pages 4.0.1 update available (iWork 9.0.1);4;2009-09-29 01:14:13;2009-09-29 12:14:13
953;2009-03-26 00:00:00;17;Keynote 5.0.1 update available (iWork 9.0.1);4;2009-09-29 01:14:58;2009-09-29 12:14:58
954;2009-03-26 00:00:00;54;Numbers 2.0.1 update available (iWork 9.0.1);4;2009-09-29 01:15:40;2009-09-29 12:15:40
955;2009-10-08 00:00:00;49;iPhone software 3.1.2 update released;4;2009-10-08 14:43:47;2009-10-09 01:43:47
956;2009-10-08 00:00:00;55;iPod touch software 3.1.2 released;4;2009-10-08 14:44:30;2009-10-09 01:44:30
957;2009-10-13 00:00:00;12;iMovie 8.0.5 update available (35.56MB) adds new iFrame format;4;2009-10-15 07:54:46;2009-10-15 18:54:46
958;2009-10-12 00:00:00;26;Logic Pro 9.0.2 update available (183MB);4;2009-10-15 07:56:11;2009-10-15 18:56:18
959;2009-10-20 00:00:00;33;MacBook 13" polycarbonate updated, 2.26GHz, 250 GB HDD, unibody plastic enclosure, 7hr battery US$999;2;2009-10-22 11:40:42;2009-10-22 22:40:42
960;2009-10-20 00:00:00;31;iMac updated, 16:9 display, glass to edge, 21.5"/27", SD card, aluminium back, top end quad-core 2.66GHz i5;2;2009-10-22 11:44:08;2009-10-22 22:44:08
961;2009-10-20 00:00:00;41;Mac mini update, 2.26GHz 160GB HDD, 2.53GHz 320GB HDD 4GB ram. New Server option with no optical drive, dual 500GB HDD US$999;3;2009-10-22 11:46:35;2009-10-22 22:46:35
962;2009-10-20 00:00:00;27;Airport Extreme + Time Capsule updated with improved wireless performance, range;5;2009-10-22 11:49:32;2009-10-22 22:50:49
963;2009-10-20 00:00:00;27;Wireless keyboard now only requires 2 AA batteries (not 3 as perviously), standard with new iMac;5;2009-10-22 11:50:33;2009-10-22 22:52:03
964;2009-10-20 00:00:00;27;Magic Mouse replaces Mighty Mouse, features multi-touch surface, wireless, standard with new iMac;5;2009-10-22 11:51:28;2009-10-22 22:51:45
965;2009-10-20 00:00:00;27;Apple Remote updated, US$19, aluminium design, separate play/pause button;5;2009-10-22 11:52:56;2009-10-22 22:52:56
966;2009-10-22 00:00:00;21;Final Cut Pro 7.0.1 released, part of Pro Applications Update 2009-01;4;2009-10-23 11:20:07;2009-10-23 22:24:32
967;2009-10-22 00:00:00;22;Motion 4.0.1 released, part of Pro Applications Update 2009-01;4;2009-10-23 11:21:01;2009-10-23 22:24:19
968;2009-10-22 00:00:00;42;Soundtrack Pro 3.0.1 released, part of Pro Applications Update 2009-01;4;2009-10-23 11:21:59;2009-10-23 22:24:05
969;2009-10-22 00:00:00;50;Color 1.5.1 released, part of Pro Applications Update 2009-01;4;2009-10-23 11:22:39;2009-10-23 22:23:51
970;2009-10-22 00:00:00;51;Compressor 3.5.1 released, part of Pro Applications Update 2009-01;4;2009-10-23 11:23:33;2009-10-23 22:23:33
971;2009-10-29 00:00:00;48;Apple TV 3.0 software update released, new interface, supports internet radio, iTunes LP, Genius Mixes;2;2009-10-29 17:22:15;2009-10-30 03:22:15
972;2009-10-29 00:00:00;9;iTunes 9.0.2 update available, supports Apple TV 3.0;4;2009-10-29 17:28:13;2009-10-30 03:28:13
973;2009-11-09 00:00:00;1;10.6.2 update available, includes Security Update 2009-006;3;2009-11-15 14:35:39;2009-11-16 01:35:39
974;2009-11-11 00:00:00;2;Safari 4.0.4 update available;4;2009-11-15 14:36:21;2009-11-16 01:36:21
975;2009-11-08 00:00:00;48;Apple TV 3.0.1 software update released;4;2009-11-15 14:37:17;2009-11-16 01:37:17
976;2009-11-16 00:00:00;43;iPod nano software update 1.0.2 (5th gen);4;2009-11-17 09:25:21;2009-11-17 20:25:21
977;2009-11-24 00:00:00;11;iPhoto 8.1.1 update available (12.5MB), addresses issue with facial recognition;4;2009-11-25 03:20:10;2009-11-25 14:20:10
978;2009-11-24 00:00:00;52;Final Cut Server 1.5.1 update released (40MB);4;2009-11-25 03:21:13;2009-11-25 14:21:13
979;2009-12-17 00:00:00;25;Xsan 2.2.1 update available (improves filesystem reliability);4;2009-12-18 09:23:51;2009-12-18 20:23:51
980;2010-01-11 00:00:00;39;ARD 3.3.2 update available;4;2010-01-12 00:39:37;2010-01-12 11:39:37
981;2010-01-12 00:00:00;26;Logic Pro 9.1 update available, adds 64-bit compatibility;3;2010-01-12 12:43:45;2010-01-12 23:43:45
982;2010-01-19 00:00:00;1;Security Update 2010-001 (for 10.5 and 10.4);4;2010-01-20 01:04:47;2010-01-20 12:05:02
983;2010-01-27 00:00:00;58;iPad introduced, 9.7" multi-touch tablet. Included iBooks Store and iWork. 16GB Wifi only US$499, shipping March.;5;2010-01-27 12:32:17;2010-01-27 23:32:25
984;2010-02-01 00:00:00;9;iTunes 9.0.3 update available, 90.82MB;4;2010-02-01 21:32:26;2010-02-02 08:32:26
985;2010-02-02 00:00:00;49;iPhone software 3.1.3 update released;4;2010-02-02 11:33:41;2010-02-02 22:33:41
986;2010-02-02 00:00:00;55;iPod touch software 3.1.3 released;4;2010-02-02 11:34:02;2010-02-02 22:34:02
987;2010-02-09 00:00:00;44;Aperture 3 announced and available, includes Brushes, Faces and Places;2;2010-02-09 09:08:48;2010-02-09 20:08:48
988;2010-02-10 00:00:00;48;Apple TV 3.0.2 software update released;4;2010-02-14 09:13:31;2010-02-14 20:13:31
989;2010-02-24 00:00:00;44;Aperture 3.0.1 update available (29.41MB);4;2010-02-25 00:33:54;2010-02-25 11:33:54
